Date,Price,Open,High,Low,Vol.,Change %
11-Aug-13,1324.70,1391.00,1423.90,1318.00,187.58K,-4.43%
4-Aug-13,1386.10,1350.00,1390.00,1298.10,183.17K,3.65%
28-Jul-13,1337.30,1390.00,1390.00,1292.10,258.67K,-2.75%
21-Jul-13,1375.05,1450.00,1468.20,1351.10,571.22K,-5.19%
14-Jul-13,1450.30,1453.25,1465.00,1402.00,303.85K,-0.17%
7-Jul-13,1452.70,1570.00,1579.00,1445.00,329.87K,-6.55%
30-Jun-13,1554.50,1537.35,1624.00,1515.00,273.29K,1.07%
23-Jun-13,1538.00,1550.00,1572.75,1502.50,337.66K,-1.09%
16-Jun-13,1554.95,1524.00,1560.00,1495.00,306.84K,2.63%
9-Jun-13,1515.05,1570.20,1579.00,1431.00,285.83K,-2.56%
2-Jun-13,1554.85,1605.00,1605.00,1534.00,322.12K,-3.19%
26-May-13,1606.10,1675.00,1675.00,1598.35,299.76K,-3.67%
19-May-13,1667.30,1711.00,1773.45,1587.00,503.63K,-2.46%
12-May-13,1709.40,1742.00,1756.00,1670.00,300.03K,-0.97%
5-May-13,1726.15,1661.00,1731.95,1654.70,392.61K,3.64%
28-Apr-13,1665.50,1680.60,1709.25,1643.00,425.76K,-0.48%
21-Apr-13,1673.45,1530.00,1690.40,1515.00,792.11K,9.64%
14-Apr-13,1526.30,1403.00,1533.15,1397.05,300.50K,8.26%
7-Apr-13,1409.80,1407.00,1441.05,1382.10,331.54K,0.27%
31-Mar-13,1405.95,1284.75,1424.50,1260.00,461.20K,9.87%
24-Mar-13,1279.70,1319.00,1329.85,1266.00,120.79K,-1.75%
17-Mar-13,1302.50,1380.00,1393.30,1285.35,248.65K,-7.30%
10-Mar-13,1405.00,1434.40,1447.00,1361.10,316.80K,-1.59%
3-Mar-13,1427.70,1418.00,1474.00,1390.35,291.37K,0.25%
24-Feb-13,1424.20,1443.85,1459.25,1345.00,306.28K,-1.08%
17-Feb-13,1439.75,1484.95,1523.90,1432.30,866.52K,-2.24%
10-Feb-13,1472.75,1590.00,1595.70,1462.00,347.66K,-7.28%
3-Feb-13,1588.30,1609.00,1637.60,1581.05,283.48K,-1.27%
27-Jan-13,1608.70,1617.30,1634.00,1580.00,512.37K,0.53%
20-Jan-13,1600.20,1559.90,1607.65,1530.00,846.68K,3.52%
13-Jan-13,1545.75,1555.00,1577.25,1482.35,506.91K,-1.29%
6-Jan-13,1565.95,1555.00,1599.90,1555.00,359.74K,1.42%
30-Dec-12,1544.00,1482.00,1567.80,1482.00,207.79K,2.92%
23-Dec-12,1500.15,1503.00,1515.20,1473.90,162.44K,-0.24%
16-Dec-12,1503.70,1475.15,1528.95,1472.20,368.64K,1.99%
9-Dec-12,1474.40,1509.00,1523.45,1448.95,195.90K,-2.36%
2-Dec-12,1510.05,1482.00,1537.00,1459.60,225.21K,2.48%
25-Nov-12,1473.55,1490.00,1509.55,1465.95,117.33K,-1.38%
18-Nov-12,1494.15,1442.20,1514.95,1442.20,390.72K,3.84%
11-Nov-12,1438.90,1468.00,1477.00,1434.50,257.66K,-1.76%
4-Nov-12,1464.65,1465.00,1488.00,1444.20,264.72K,-0.14%
28-Oct-12,1466.65,1364.60,1476.40,1339.00,954.58K,7.30%
21-Oct-12,1366.85,1369.70,1379.00,1348.20,101.22K,-0.17%
14-Oct-12,1369.15,1375.00,1389.50,1335.00,252.92K,-0.20%
7-Oct-12,1371.90,1389.50,1410.00,1348.00,255.11K,-1.18%
30-Sep-12,1388.35,1355.50,1409.00,1350.00,349.45K,2.85%
