Date,Price,Open,High,Low,Vol.,Change %
14-Nov-18,157.3,156.4,160.25,156.4,427.68K,0.58%
13-Nov-18,156.4,152.75,157.7,152.35,127.65K,2.36%
12-Nov-18,152.8,154.5,155.55,152.5,72.48K,-0.97%
9-Nov-18,154.3,155,155.1,153.5,74.09K,-0.45%
7-Nov-18,155,155,155.25,154.4,19.80K,0.65%
6-Nov-18,154,153.9,155.7,152.4,106.13K,0.26%
5-Nov-18,153.6,157.9,157.9,151.9,1.88M,-2.72%
2-Nov-18,157.9,159.8,159.8,156.1,292.96K,0.67%
1-Nov-18,156.85,160.15,160.15,155,217.51K,-1.85%
31-Oct-18,159.8,160.9,160.9,155.7,105.29K,0.03%
30-Oct-18,159.75,159.15,160.75,157.2,156.35K,0.38%
29-Oct-18,159.15,160,160,157.35,96.23K,-0.09%
26-Oct-18,159.3,159.65,160.15,154.7,261.47K,-1.58%
25-Oct-18,161.85,162.35,164.65,157.15,214.06K,-0.92%
24-Oct-18,163.35,166,166.75,159.75,113.14K,-1.18%
23-Oct-18,165.3,164.95,166,162.8,72.02K,0.18%
22-Oct-18,165,163.4,167.9,162.15,135.19K,1.95%
19-Oct-18,161.85,162.6,165.2,160.2,113.20K,-0.55%
17-Oct-18,162.75,165,165.6,162.25,120.52K,-0.76%
16-Oct-18,164,164.55,165.6,162.25,71.74K,-0.33%
15-Oct-18,164.55,164.55,165.35,163.65,62.28K,0.30%
12-Oct-18,164.05,165.85,166,163.1,69.02K,0.58%
11-Oct-18,163.1,163.8,165.65,161.5,77.91K,-1.00%
10-Oct-18,164.75,162.8,166.6,161.15,144.12K,1.98%
9-Oct-18,161.55,164.85,165.4,161,99.61K,-1.22%
8-Oct-18,163.55,161.75,164.9,159.6,332.76K,0.28%
5-Oct-18,163.1,167.1,167.85,160.4,216.70K,-2.28%
4-Oct-18,166.9,167,168.55,164.55,90.53K,-0.27%
3-Oct-18,167.35,169.2,169.2,166.15,100.08K,-1.06%
1-Oct-18,169.15,168.9,170.2,165.85,378.75K,1.53%
28-Sep-18,166.6,168,169.4,166.05,1.03M,-0.60%
27-Sep-18,167.6,168.2,169.95,166.75,148.44K,-0.06%
26-Sep-18,167.7,171.3,171.6,166.1,129.39K,-1.24%
25-Sep-18,169.8,169,170.35,164.55,194.13K,0.89%
24-Sep-18,168.3,168,170.7,166.5,201.93K,0.57%
21-Sep-18,167.35,169.95,173.55,166.1,481.47K,-1.03%
19-Sep-18,169.1,169.9,171.9,168.1,148.01K,-0.35%
18-Sep-18,169.7,174,174.35,169,91.87K,-1.68%
17-Sep-18,172.6,175,175,171.2,74.32K,-1.37%
14-Sep-18,175,171.1,175.5,170.6,269.56K,3.00%
12-Sep-18,169.9,170,171.7,167.05,132.37K,0.21%
11-Sep-18,169.55,168.95,171.7,168.75,130.33K,0.36%
10-Sep-18,168.95,170,171,168.15,102.13K,-0.30%
7-Sep-18,169.45,169,170.35,165.9,169.72K,0.50%
6-Sep-18,168.6,166,170.6,165.65,115.51K,0.54%
5-Sep-18,167.7,169.25,170,166.55,117.29K,-0.12%
4-Sep-18,167.9,169.5,170.9,167.05,78.50K,-0.71%
3-Sep-18,169.1,173.3,173.3,167.55,116.19K,-1.02%
31-Aug-18,170.85,169.7,172.1,169.1,185.19K,0.98%
30-Aug-18,169.2,166,169.85,165.1,130.70K,1.93%
29-Aug-18,166,169,169.5,165,75.45K,-1.34%
28-Aug-18,168.25,167.2,174.25,166.75,304.61K,1.29%
27-Aug-18,166.1,165,166.65,164.25,70.70K,1.13%
24-Aug-18,164.25,165,167.4,163.8,157.50K,-0.15%
23-Aug-18,164.5,161.15,165.15,160.3,181.30K,2.05%
21-Aug-18,161.2,159,161.8,157.7,124.67K,1.70%
20-Aug-18,158.5,158,160.1,157.4,55.32K,0.35%
17-Aug-18,157.95,160,160,157.8,60.23K,-0.19%
16-Aug-18,158.25,156.95,158.85,156.5,76.35K,0.83%
14-Aug-18,156.95,158.2,158.6,156.55,63.50K,-0.70%
13-Aug-18,158.05,159.5,159.5,156.75,42.35K,-0.94%
10-Aug-18,159.55,161,161,158.5,73.16K,-0.53%
9-Aug-18,160.4,157.5,161.2,157,118.31K,1.42%
8-Aug-18,158.15,159.1,159.95,154.15,131.53K,-0.28%
7-Aug-18,158.6,156.55,159.8,156.3,141.59K,1.31%
6-Aug-18,156.55,156,157.9,156,56.37K,0.06%
3-Aug-18,156.45,155.5,157,155.4,84.30K,0.68%
2-Aug-18,155.4,155,155.95,154.1,76.94K,0.03%
1-Aug-18,155.35,155,156,153,100.61K,0.13%
31-Jul-18,155.15,156,158.75,154.5,544.84K,-0.45%
30-Jul-18,155.85,154.5,157.25,151.55,161.20K,0.78%
27-Jul-18,154.65,153.4,155.1,152.25,117.95K,0.78%
26-Jul-18,153.45,151.5,155.65,150,1.36M,1.66%
25-Jul-18,150.95,156,157,149.95,872.60K,-4.01%
24-Jul-18,157.25,158,158.95,156.75,149.02K,-0.57%
23-Jul-18,158.15,155,159.5,154.95,110.76K,1.84%
20-Jul-18,155.3,154.25,155.7,154.25,248.17K,0.52%
19-Jul-18,154.5,154,155.8,154,99.34K,-0.39%
18-Jul-18,155.1,155.25,156.05,153.25,77.07K,-0.16%
17-Jul-18,155.35,155.7,155.95,153.2,67.05K,-0.22%
16-Jul-18,155.7,152.5,156.5,152.35,122.64K,1.96%
13-Jul-18,152.7,153.25,155.2,151.85,55.52K,-0.78%
12-Jul-18,153.9,153.5,154.35,152.75,262.86K,0.72%
11-Jul-18,152.8,153.55,153.7,151.8,665.81K,-0.68%
10-Jul-18,153.85,151.5,154.15,151.5,79.63K,1.82%
9-Jul-18,151.1,151,151.85,150.4,109.47K,0.57%
6-Jul-18,150.25,152.1,152.4,150,3.21M,-1.22%
5-Jul-18,152.1,152.55,153.45,151.7,6.90M,-0.59%
4-Jul-18,153,154.5,155.7,152.3,2.48M,-1.32%
3-Jul-18,155.05,154,155.35,151.85,82.76K,0.94%
2-Jul-18,153.6,159.55,159.55,151.7,227.38K,-3.67%
29-Jun-18,159.45,155.9,160.6,153.75,113.03K,2.18%
28-Jun-18,156.05,153.5,157.25,149.45,172.94K,1.79%
27-Jun-18,153.3,155,155.35,151.65,129.52K,-1.26%
26-Jun-18,155.25,154.5,156,153.35,48.13K,0.32%
25-Jun-18,154.75,157,157.5,153.6,77.04K,-1.37%
22-Jun-18,156.9,155.7,157.7,153.8,46.11K,1.26%
21-Jun-18,154.95,157,157.4,154.6,65.24K,-1.18%
20-Jun-18,156.8,155.45,157.55,155.45,74.68K,0.38%
19-Jun-18,156.2,156.6,156.6,154.25,62.79K,-0.32%
18-Jun-18,156.7,157.5,157.65,156,63.16K,0.42%
15-Jun-18,156.05,159.25,159.25,154.8,215.77K,-1.45%
14-Jun-18,158.35,160.3,162.15,158,195.97K,-1.22%
13-Jun-18,160.3,160.85,162.25,160.1,64.94K,-0.56%
12-Jun-18,161.2,161.3,162.55,160.85,60.80K,-0.25%
11-Jun-18,161.6,161.55,162.55,161.2,71.19K,0.03%
8-Jun-18,161.55,162,162.05,160.85,51.28K,-0.46%
7-Jun-18,162.3,162.5,163.4,161.95,45.53K,-0.03%
6-Jun-18,162.35,161.5,162.75,160.25,185.27K,0.78%
5-Jun-18,161.1,162,162.55,160.1,77.22K,-0.49%
4-Jun-18,161.9,165,165.4,161.5,95.24K,-1.43%
1-Jun-18,164.25,167.5,167.55,164.1,75.08K,-1.62%
31-May-18,166.95,166,168,164.25,101.52K,1.00%
30-May-18,165.3,165.8,168.25,164.25,756.37K,-0.30%
29-May-18,165.8,169.4,169.4,165,413.06K,-0.93%
28-May-18,167.35,166,169.6,165.6,684.13K,1.36%
25-May-18,165.1,166.5,167.9,164.8,397.79K,0.03%
24-May-18,165.05,166.5,167.75,164.35,76.99K,-0.78%
23-May-18,166.35,164.2,168,164.2,159.60K,0.82%
22-May-18,165,164.55,167.9,164.3,1.44M,0.40%
21-May-18,164.35,165.1,167.1,162.55,118.53K,-1.20%
18-May-18,166.35,167.45,168,165.6,659.15K,-0.66%
17-May-18,167.45,169,170.6,166.9,63.45K,-1.27%
16-May-18,169.6,170.15,171.6,168.75,1.21M,-0.32%
15-May-18,170.15,171.75,173.9,169.5,155.44K,-0.93%
14-May-18,171.75,167.4,172.6,166.15,194.49K,2.51%
11-May-18,167.55,168.15,170,167,527.51K,-0.36%
10-May-18,168.15,170,171.8,167.75,524.00K,-1.20%
9-May-18,170.2,171.25,172.2,169.85,1.47M,-0.61%
8-May-18,171.25,171,171.75,170.25,2.24M,0.44%
7-May-18,170.5,170.3,171.95,170,74.03K,-0.32%
4-May-18,171.05,172.95,173.8,170.4,71.43K,-1.92%
3-May-18,174.4,170.45,175.85,170.2,107.71K,2.32%
2-May-18,170.45,171,172.7,169.25,93.10K,-0.93%
30-Apr-18,172.05,170,172.45,169.95,58.23K,0.70%
27-Apr-18,170.85,172.5,172.5,169.5,621.67K,-0.81%
26-Apr-18,172.25,172.1,173.6,169.75,73.94K,0.26%
25-Apr-18,171.8,172.5,172.8,169.65,81.61K,-0.64%
24-Apr-18,172.9,174,176.2,172.1,74.42K,-0.37%
23-Apr-18,173.55,175.95,175.95,173.25,153.75K,-0.40%
20-Apr-18,174.25,178.8,178.8,173.3,118.84K,-1.80%
19-Apr-18,177.45,178.3,179.35,176.95,141.04K,-0.48%
18-Apr-18,178.3,177.85,179.85,176.25,133.11K,0.65%
17-Apr-18,177.15,174,177.75,174,1.74M,1.99%
16-Apr-18,173.7,171,174.05,169.85,93.28K,1.55%
13-Apr-18,171.05,169.45,171.5,169.3,536.36K,1.06%
12-Apr-18,169.25,168.05,169.5,167.4,60.37K,0.50%
11-Apr-18,168.4,169.9,170.25,167.75,84.41K,0.03%
10-Apr-18,168.35,169.9,170.3,168,116.66K,-0.44%
9-Apr-18,169.1,170,170.35,168.5,51.60K,0.00%
6-Apr-18,169.1,169,169.5,167.3,35.61K,0.24%
5-Apr-18,168.7,166,169.5,166,96.43K,1.41%
4-Apr-18,166.35,169.5,169.5,165.5,95.75K,-1.86%
3-Apr-18,169.5,170.3,171.3,169,110.76K,-0.47%
2-Apr-18,170.3,169.7,170.8,168.1,74.17K,0.35%
28-Mar-18,169.7,171,172.5,166.55,130.42K,-0.76%
27-Mar-18,171,169.9,171.5,168.45,118.23K,0.53%
26-Mar-18,170.1,170,171.1,168.85,113.30K,-0.03%
23-Mar-18,170.15,168,171.9,167.75,347.22K,-0.21%
22-Mar-18,170.5,170.35,170.75,168.65,111.12K,0.18%
21-Mar-18,170.2,166.05,170.65,166,185.00K,2.47%
20-Mar-18,166.1,167.5,167.5,164.7,2.07M,-0.57%
19-Mar-18,167.05,165,167.95,163.7,146.27K,1.03%
16-Mar-18,165.35,169.5,169.5,164.25,780.60K,-2.65%
15-Mar-18,169.85,170,170.8,167.5,1.20M,-0.09%
14-Mar-18,170,171.8,171.8,168.25,725.87K,0.35%
13-Mar-18,169.4,171,171,167.45,105.55K,-0.94%
12-Mar-18,171,164.05,172.5,163.95,199.84K,4.33%
9-Mar-18,163.9,163.1,164.85,162.75,107.07K,-0.85%
8-Mar-18,165.3,163.1,165.9,162.25,136.24K,1.32%
7-Mar-18,163.15,163.6,164.6,161.9,114.06K,0.06%
6-Mar-18,163.05,164.75,164.75,162.1,117.98K,-0.12%
5-Mar-18,163.25,163,164.5,155.7,146.47K,0.15%
1-Mar-18,163,163.5,163.75,162.1,892.80K,-0.15%
28-Feb-18,163.25,164.4,164.9,162.55,68.19K,-1.36%
27-Feb-18,165.5,162.6,166,162.6,1.19M,1.53%
26-Feb-18,163,163,163.3,161.7,133.24K,0.12%
23-Feb-18,162.8,162.25,163.65,160.9,7.18M,1.43%
22-Feb-18,160.5,161.9,162.2,160.15,794.59K,-1.08%
21-Feb-18,162.25,164.5,164.5,161.6,2.16M,-0.92%
20-Feb-18,163.75,164,164.6,162.25,3.67M,0.46%
19-Feb-18,163,163,163.45,161.65,6.51M,0.31%
16-Feb-18,162.5,163.9,163.9,162,3.46M,-0.25%
15-Feb-18,162.9,163.95,164.3,162.65,2.02M,0.06%
14-Feb-18,162.8,164.8,165.45,162.4,439.67K,-1.18%
12-Feb-18,164.75,163.2,165.1,162.2,227.41K,0.95%
9-Feb-18,163.2,163,167.45,160.65,369.39K,-0.27%
8-Feb-18,163.65,164.8,165.5,163.1,188.06K,-0.70%
7-Feb-18,164.8,165.2,165.85,158.9,878.18K,-0.30%
6-Feb-18,165.3,164,166,160.55,127.19K,-0.60%
5-Feb-18,166.3,165.1,167.4,162.5,141.82K,0.73%
2-Feb-18,165.1,169.05,169.05,164.2,1.32M,-2.31%
1-Feb-18,169,168.9,169.8,167.7,236.41K,-0.73%
31-Jan-18,170.25,170,170.95,168.8,788.50K,0.12%
30-Jan-18,170.05,171.25,172.45,169.8,187.87K,-0.56%
29-Jan-18,171,170.6,172.7,170.6,121.21K,-0.41%
25-Jan-18,171.7,174,175.5,170.1,332.93K,-1.18%
24-Jan-18,173.75,172,174.9,171.55,1.25M,0.70%
23-Jan-18,172.55,172.4,176.2,172.25,589.43K,0.12%
22-Jan-18,172.35,172.5,174.15,171.5,159.00K,0.00%
19-Jan-18,172.35,172,172.9,170.15,92.41K,-0.09%
18-Jan-18,172.5,172,174.65,171.75,195.46K,-0.46%
17-Jan-18,173.3,173,174.1,170.9,495.78K,0.41%
16-Jan-18,172.6,173,174.45,170.55,1.21M,0.17%
15-Jan-18,172.3,172,175.1,171.4,278.49K,0.17%
12-Jan-18,172,174,174.05,171.6,673.32K,-0.64%
11-Jan-18,173.1,174.3,174.9,172.9,447.80K,-0.49%
10-Jan-18,173.95,176.15,176.85,173.4,195.77K,-1.25%
9-Jan-18,176.15,177.75,178.35,175.8,590.65K,-0.73%
8-Jan-18,177.45,178,178.45,176.85,2.31M,0.06%
5-Jan-18,177.35,177,178.15,176.45,1.87M,0.20%
4-Jan-18,177,179.7,179.9,176.7,1.20M,0.00%
3-Jan-18,177,179.15,180.35,176.45,728.99K,-0.98%
2-Jan-18,178.75,177.5,179.15,176.5,582.67K,1.33%
1-Jan-18,176.4,177.15,177.35,175.95,440.53K,-0.45%
29-Dec-17,177.2,176.25,178.2,175.75,612.57K,0.83%
28-Dec-17,175.75,178,178.8,175.45,469.34K,-1.04%
27-Dec-17,177.6,178,180.25,176.5,907.47K,-0.08%
26-Dec-17,177.75,179.8,180.5,176.8,2.38M,-1.14%
22-Dec-17,179.8,179.95,180.55,179.5,251.94K,-0.19%
21-Dec-17,180.15,178.55,180.5,178.4,286.93K,0.90%
20-Dec-17,178.55,180.25,180.5,177.85,97.36K,-0.86%
19-Dec-17,180.1,177.9,180.5,176.95,653.17K,1.69%
18-Dec-17,177.1,175.85,178.1,174,761.11K,-0.08%
15-Dec-17,177.25,179,179,176.2,643.97K,0.00%
14-Dec-17,177.25,177,177.95,173.65,546.56K,0.85%
13-Dec-17,175.75,177.5,177.5,175.05,2.10M,-0.03%
12-Dec-17,175.8,177.05,177.85,174.95,1.35M,-1.37%
11-Dec-17,178.25,180.6,181.75,177.5,1.40M,-0.94%
8-Dec-17,179.95,178.9,181,177.75,2.95M,0.11%
7-Dec-17,179.75,175.5,181.2,175.1,1.34M,2.57%
6-Dec-17,175.25,176.8,177.5,174.3,1.22M,-0.85%
5-Dec-17,176.75,178.05,178.6,176.25,1.94M,-1.70%
4-Dec-17,179.8,181.15,182,179.1,645.25K,-0.75%
1-Dec-17,181.15,182.65,183.7,180.4,158.08K,0.14%
30-Nov-17,180.9,181.95,182.5,179.75,514.60K,-0.52%
29-Nov-17,181.85,183.05,184.25,181.7,1.64M,-0.38%
28-Nov-17,182.55,186.35,186.35,182,1.46M,-1.88%
27-Nov-17,186.05,180.9,186.35,179.65,1.20M,3.13%
24-Nov-17,180.4,180.4,181.6,179,1.25M,0.22%
23-Nov-17,180,182.3,182.45,179,677.98K,-0.94%
22-Nov-17,181.7,184,184.8,181.15,3.19M,-0.74%
21-Nov-17,183.05,180.85,185.8,179,7.59M,1.61%
20-Nov-17,180.15,177,181.2,177,2.00M,1.52%
17-Nov-17,177.45,177,180,176,1.24M,0.42%
16-Nov-17,176.7,175.1,177.9,174.05,1.56M,1.58%
15-Nov-17,173.95,178,178,173.5,543.00K,-1.70%
14-Nov-17,176.95,178,181.45,175.85,2.08M,0.00%
13-Nov-17,176.95,178,178.8,176.3,1.17M,0.17%
10-Nov-17,176.65,178.1,178.2,175.4,1.08M,-0.59%
9-Nov-17,177.7,177,179.65,176.4,1.63M,0.94%
8-Nov-17,176.05,179,179.1,175.65,791.36K,-1.32%
7-Nov-17,178.4,179.4,180.7,177.2,427.36K,-0.47%
6-Nov-17,179.25,180,182,178.5,466.14K,-1.59%
3-Nov-17,182.15,179.9,183.85,179.4,7.93M,0.91%
2-Nov-17,180.5,177.6,181.05,176.5,1.74M,0.19%
1-Nov-17,180.15,179.95,184.3,179.4,1.40M,-0.19%
31-Oct-17,180.5,182.8,183.25,179.6,392.06K,-1.10%
30-Oct-17,182.5,181.5,183.05,181.5,1.12M,0.03%
27-Oct-17,182.45,185,187.95,181.7,222.99K,-1.19%
26-Oct-17,184.65,183.4,185,182.65,153.72K,0.71%
25-Oct-17,183.35,181,185.25,180,241.76K,0.94%
24-Oct-17,181.65,177,182.6,176.65,411.48K,2.83%
23-Oct-17,176.65,175,177.5,173.85,84.10K,0.86%
19-Oct-17,175.15,178.1,178.85,174.15,45.79K,-1.60%
18-Oct-17,178,175,179.75,175,173.95K,1.17%
17-Oct-17,175.95,175.2,176.65,173.7,135.49K,0.28%
16-Oct-17,175.45,175.3,177.15,174.9,840.89K,-0.28%
13-Oct-17,175.95,177,178,174.7,243.87K,-0.37%
12-Oct-17,176.6,174.9,178.8,174.9,749.83K,0.97%
11-Oct-17,174.9,174,177.6,174,238.73K,-0.14%
10-Oct-17,175.15,174.75,175.5,174.1,256.37K,0.52%
9-Oct-17,174.25,175,177.5,173.8,168.81K,-0.68%
6-Oct-17,175.45,171.1,177.65,170.8,798.61K,2.72%
5-Oct-17,170.8,167.1,171.25,167.1,540.78K,1.79%
4-Oct-17,167.8,167.5,169.05,167.5,598.14K,-0.33%
3-Oct-17,168.35,168,169,167,275.23K,0.66%
29-Sep-17,167.25,166.8,167.85,165.45,171.34K,0.94%
28-Sep-17,165.7,165,166.4,164.25,110.73K,0.45%
27-Sep-17,164.95,166.6,167.3,164.55,114.86K,-1.14%
26-Sep-17,166.85,167.4,167.4,164.3,173.91K,0.48%
25-Sep-17,166.05,166.5,168,164.8,226.79K,-0.09%
22-Sep-17,166.2,168.05,168.05,164.6,310.91K,-1.13%
21-Sep-17,168.1,166.85,168.3,166.85,160.53K,0.39%
20-Sep-17,167.45,169.1,169.1,166.6,182.43K,-0.86%
19-Sep-17,168.9,168.5,169.55,166.95,140.61K,0.54%
18-Sep-17,168,167.4,170.2,167.4,203.50K,0.42%
15-Sep-17,167.3,168.7,168.7,166.55,129.67K,-0.77%
14-Sep-17,168.6,168.5,169.9,167.45,201.60K,-0.18%
13-Sep-17,168.9,169.25,171.2,168.1,193.32K,-0.59%
12-Sep-17,169.9,170,171.55,169.1,213.06K,-0.29%
11-Sep-17,170.4,166.55,171,166.55,418.41K,1.67%
8-Sep-17,167.6,169,170,166.3,192.01K,-1.24%
7-Sep-17,169.7,168,170.25,167.65,220.94K,-0.15%
6-Sep-17,169.95,168.9,170.25,168.9,290.88K,0.38%
5-Sep-17,169.3,167.9,169.55,167.5,230.79K,0.83%
4-Sep-17,167.9,167.9,168.9,166.8,547.58K,-0.15%
1-Sep-17,168.15,167,168.85,166.65,913.00K,-0.33%
31-Aug-17,168.7,163.7,169,163.7,9.83M,0.42%
30-Aug-17,168,166,171.4,166,648.64K,-0.30%
29-Aug-17,168.5,166.8,168.7,166,581.00K,-2.80%
28-Aug-17,173.35,169.55,174,169.55,279.52K,2.48%
24-Aug-17,169.15,170.15,171.65,168.4,959.95K,-0.35%
23-Aug-17,169.75,168,171,167.7,1.42M,1.37%
22-Aug-17,167.45,172.8,173.85,167.25,198.98K,-2.56%
21-Aug-17,171.85,174.1,175.05,171.25,227.88K,-0.84%
18-Aug-17,173.3,177.95,178.6,172.5,1.62M,-2.01%
17-Aug-17,176.85,171.7,177.3,169.4,374.40K,3.97%
16-Aug-17,170.1,171.7,173.4,169.7,591.05K,-1.05%
14-Aug-17,171.9,169.8,173.7,168.7,267.01K,1.69%
11-Aug-17,169.05,171.1,172.7,167.7,143.40K,-2.20%
10-Aug-17,172.85,174,174.25,169.2,183.70K,-0.40%
9-Aug-17,173.55,171,175.25,170.75,162.29K,1.25%
8-Aug-17,171.4,173,173.6,169.5,150.11K,-1.69%
7-Aug-17,174.35,177,179,174,175.14K,-1.64%
4-Aug-17,177.25,172,178,169.8,499.74K,2.78%
3-Aug-17,172.45,172,174.2,170,245.88K,0.50%
2-Aug-17,171.6,164.9,172.3,164.9,2.00M,4.06%
1-Aug-17,164.9,164.5,165.7,163.45,255.63K,0.49%
31-Jul-17,164.1,165.6,167.9,162,473.61K,0.18%
28-Jul-17,163.8,164.1,165.4,161.95,1.45M,-0.70%
27-Jul-17,164.95,166.5,167.1,164.4,352.41K,-0.60%
26-Jul-17,165.95,164,166.9,164,1.01M,1.19%
25-Jul-17,164,164,165.7,163.65,425.01K,-0.03%
24-Jul-17,164.05,164.7,166.5,163.8,438.98K,-0.18%
21-Jul-17,164.35,165.5,166.5,161.7,1.60M,-0.57%
20-Jul-17,165.3,167.85,168.7,164.85,241.52K,-1.22%
19-Jul-17,167.35,167.5,170.4,166.85,212.19K,0.18%
18-Jul-17,167.05,168.5,171.55,165.85,1.48M,-0.65%
17-Jul-17,168.15,168.25,168.75,167.35,241.75K,0.66%
14-Jul-17,167.05,164.05,168,163.4,381.74K,2.02%
13-Jul-17,163.75,164.15,166.15,163.3,137.83K,0.09%
12-Jul-17,163.6,164.95,164.95,162.75,145.90K,0.34%
11-Jul-17,163.05,160,164.95,160,939.36K,1.81%
10-Jul-17,160.15,160.05,161,158.2,1.64M,0.66%
7-Jul-17,159.1,158.2,159.4,157.75,91.45K,0.73%
6-Jul-17,157.95,158.6,158.65,157.1,372.83K,-0.54%
5-Jul-17,158.8,157.5,159.95,157.5,871.79K,0.60%
4-Jul-17,157.85,159,160,157.5,363.88K,0.80%
3-Jul-17,156.6,158,158.65,155.3,152.05K,-1.17%
30-Jun-17,158.45,157.25,159.35,157.25,736.25K,0.19%
29-Jun-17,158.15,159.05,159.6,157.5,1.32M,-0.38%
28-Jun-17,158.75,158,159.25,157.2,2.15M,0.70%
27-Jun-17,157.65,157.1,158.1,155,146.04K,-0.13%
23-Jun-17,157.85,159,160.6,157.3,1.01M,-0.66%
22-Jun-17,158.9,159.8,160.8,158.15,972.25K,-0.66%
21-Jun-17,159.95,159,161,157.8,835.03K,0.69%
20-Jun-17,158.85,160,160.8,158.55,487.68K,-1.09%
19-Jun-17,160.6,160.6,161.6,159.4,416.49K,0.22%
16-Jun-17,160.25,159.25,161.2,159.2,928.45K,0.53%
15-Jun-17,159.4,160,162.45,158.6,378.58K,-0.28%
14-Jun-17,159.85,160.5,160.5,158.4,194.32K,-0.09%
13-Jun-17,160,158.5,160.4,158.3,787.09K,1.27%
12-Jun-17,158,157.9,158.5,156,168.41K,0.06%
9-Jun-17,157.9,157.85,159.55,156.6,272.79K,-0.06%
8-Jun-17,158,158,158.2,156.95,3.96M,0.10%
7-Jun-17,157.85,158.3,158.5,157,1.05M,-0.25%
6-Jun-17,158.25,162.7,163,157.7,1.34M,-2.65%
5-Jun-17,162.55,162,163.1,161.7,101.78K,0.12%
2-Jun-17,162.35,161,163.45,161,861.89K,1.34%
1-Jun-17,160.2,160.35,161.25,159.55,706.40K,0.09%
31-May-17,160.05,160.8,162.65,159.85,1.12M,-0.77%
30-May-17,161.3,157.1,163.5,157,849.50K,3.17%
29-May-17,156.35,156,157.5,153.3,402.84K,0.13%
26-May-17,156.15,156.05,156.5,155.55,84.10K,-0.13%
25-May-17,156.35,158.3,158.3,155,155.93K,0.13%
24-May-17,156.15,157.4,158.7,155.65,74.66K,-0.29%
23-May-17,156.6,158.3,158.3,155.05,90.10K,-1.07%
22-May-17,158.3,159,160.2,157.8,118.54K,-0.25%
19-May-17,158.7,159,160.6,158,108.20K,0.60%
18-May-17,157.75,157.9,159.3,157.5,84.05K,-0.97%
17-May-17,159.3,160.85,161.8,159,209.53K,-0.28%
16-May-17,159.75,160,160.8,159.35,1.26M,0.00%
15-May-17,159.75,160,160,157.75,74.47K,0.63%
12-May-17,158.75,160,161.45,158.15,169.38K,-0.78%
11-May-17,160,161.95,162.35,159.5,223.58K,-1.39%
10-May-17,162.25,162.5,163,161.3,90.67K,0.75%
9-May-17,161.05,160.7,161.5,159.95,746.58K,0.16%
8-May-17,160.8,160,161.5,159.9,96.11K,0.47%
5-May-17,160.05,162.5,162.5,159.8,84.09K,-1.36%
4-May-17,162.25,163,163.4,161.75,130.56K,0.09%
3-May-17,162.1,162.2,164.5,161.55,95.56K,0.00%
2-May-17,162.1,164,165.45,161.35,139.23K,-1.40%
28-Apr-17,164.4,164.1,165.15,163.55,130.17K,0.03%
27-Apr-17,164.35,165,166.5,163.6,109.03K,-0.75%
26-Apr-17,165.6,165.75,166.45,164.5,119.70K,-0.06%
25-Apr-17,165.7,166.2,166.95,163.65,187.49K,-0.30%
24-Apr-17,166.2,167,168,165.35,105.53K,-0.51%
21-Apr-17,167.05,165,167.35,164.15,142.94K,2.05%
20-Apr-17,163.7,164.9,165,163.1,228.32K,-0.61%
19-Apr-17,164.7,161.7,165.45,161.3,245.59K,1.86%
18-Apr-17,161.7,161.25,163.15,160.3,315.90K,1.60%
17-Apr-17,159.15,164.1,164.7,158.4,247.49K,-3.31%
13-Apr-17,164.6,165.1,165.4,164.25,85.73K,-0.18%
12-Apr-17,164.9,167.35,168.15,164,194.17K,-1.35%
11-Apr-17,167.15,166.1,168,163.35,200.95K,0.33%
10-Apr-17,166.6,168.95,168.95,165.3,114.13K,-0.66%
7-Apr-17,167.7,167.6,169,166.25,170.08K,0.27%
6-Apr-17,167.25,166.4,167.5,165.05,116.65K,0.51%
5-Apr-17,166.4,165,167.9,165,155.90K,1.00%
3-Apr-17,164.75,166.45,167.05,164.25,165.10K,-0.72%
31-Mar-17,165.95,163.25,166.8,163.25,205.54K,1.59%
30-Mar-17,163.35,164.25,165.55,162.45,392.13K,-0.34%
29-Mar-17,163.9,165.2,165.95,163.35,128.11K,-0.58%
28-Mar-17,164.85,164.35,165.35,164.1,88.81K,0.79%
27-Mar-17,163.55,164.15,165,163.2,207.71K,-0.37%
24-Mar-17,164.15,164.8,165.4,163.5,190.17K,-0.12%
23-Mar-17,164.35,161,164.8,161,173.99K,2.27%
22-Mar-17,160.7,161.95,162,160.25,85.16K,-0.71%
21-Mar-17,161.85,161.65,162.5,160.2,117.55K,0.22%
20-Mar-17,161.5,160.25,161.9,159.5,138.98K,0.87%
17-Mar-17,160.1,162,162.05,159.1,290.01K,-0.56%
16-Mar-17,161,158.65,161.25,158.65,229.43K,1.42%
15-Mar-17,158.75,159.5,160,158.3,1.91M,-0.47%
14-Mar-17,159.5,160,160.9,158.1,881.58K,1.56%
10-Mar-17,157.05,159.25,159.4,156.05,196.19K,-0.76%
9-Mar-17,158.25,156.8,159,155.55,151.69K,0.67%
8-Mar-17,157.2,157.95,158.4,156.35,106.28K,-0.25%
7-Mar-17,157.6,160,160,157.1,196.45K,-0.57%
6-Mar-17,158.5,156.05,159.1,156.05,255.57K,1.73%
3-Mar-17,155.8,156.3,157.15,154.8,1.26M,-0.16%
2-Mar-17,156.05,160.25,161.05,155.25,341.42K,-2.50%
1-Mar-17,160.05,164,164.2,159.25,311.08K,-1.87%
