Date,Price,Open,High,Low,Vol.,Change %,,
8-Oct-14,2950.15,2935.00,2964.50,2928.15,27.83K,0.39%,,
7-Oct-14,2938.70,2990.00,2992.90,2933.20,33.54K,-1.02%,,
1-Oct-14,2968.90,3052.00,3070.00,2958.35,72.97K,-3.11%,,
30-Sep-14,3064.35,3019.00,3080.00,3017.55,30.93K,1.85%,,
29-Sep-14,3008.60,3055.00,3055.00,3000.00,33.03K,-0.88%,,
26-Sep-14,3035.25,3064.00,3086.75,2964.00,43.95K,-0.79%,,
25-Sep-14,3059.45,3088.00,3099.00,3045.70,25.65K,-0.44%,,
24-Sep-14,3072.95,3080.50,3089.25,3032.00,25.07K,0.25%,,
23-Sep-14,3065.20,3065.00,3110.00,3056.60,35.38K,0.07%,,
22-Sep-14,3063.15,3082.00,3083.75,3042.00,44.60K,-0.71%,,
19-Sep-14,3084.95,3050.00,3093.90,3020.00,40.68K,1.29%,,
18-Sep-14,3045.75,2980.00,3098.05,2963.15,44.16K,2.48%,,
17-Sep-14,2972.10,2955.50,2999.00,2920.15,31.12K,0.72%,,
16-Sep-14,2950.80,2955.00,2978.15,2931.50,56.19K,-0.40%,,
15-Sep-14,2962.55,2974.95,2974.95,2929.05,32.32K,-0.29%,,
12-Sep-14,2971.15,2928.25,2978.00,2925.45,47.42K,1.87%,,
11-Sep-14,2916.65,2919.90,2922.40,2878.00,29.22K,0.22%,,
10-Sep-14,2910.30,2913.00,2921.00,2889.60,16.04K,-0.02%,,
9-Sep-14,2910.95,2916.00,2931.00,2902.20,20.76K,-0.20%,,
8-Sep-14,2916.65,2884.00,2924.00,2856.15,40.81K,1.12%,,
5-Sep-14,2884.35,2900.00,2910.00,2860.10,37.31K,-0.59%,,
4-Sep-14,2901.35,2911.00,2924.05,2885.00,22.32K,-0.29%,,
3-Sep-14,2909.90,2930.00,2943.70,2900.00,48.36K,-0.10%,,
2-Sep-14,2912.80,2918.50,2963.70,2907.00,60.21K,-0.09%,,
1-Sep-14,2915.50,2800.00,2931.10,2791.25,91.30K,4.71%,,
28-Aug-14,2784.35,2776.50,2801.90,2763.05,29.76K,0.53%,,
27-Aug-14,2769.55,2772.00,2797.00,2761.20,21.97K,-0.21%,,
26-Aug-14,2775.50,2784.00,2799.90,2756.00,27.77K,-0.96%,,
25-Aug-14,2802.40,2779.00,2823.95,2779.00,67.53K,1.71%,,
22-Aug-14,2755.15,2760.00,2766.10,2730.00,20.20K,0.19%,,
21-Aug-14,2750.05,2742.00,2769.90,2740.00,23.45K,0.28%,,
20-Aug-14,2742.40,2750.00,2754.00,2727.00,17.27K,-0.32%,,
19-Aug-14,2751.20,2715.25,2761.35,2712.15,60.18K,1.62%,,
18-Aug-14,2707.30,2668.00,2721.95,2657.45,28.82K,1.46%,,
14-Aug-14,2668.25,2650.00,2690.00,2650.00,29.49K,0.59%,,
13-Aug-14,2652.55,2659.70,2672.90,2645.00,17.48K,-0.52%,,
12-Aug-14,2666.40,2678.00,2683.60,2651.00,20.50K,0.06%,,
11-Aug-14,2664.80,2631.00,2670.95,2631.00,20.99K,1.77%,,
8-Aug-14,2618.45,2630.00,2630.85,2596.00,22.70K,-1.26%,,
7-Aug-14,2651.95,2646.00,2666.95,2638.10,22.35K,0.38%,,
6-Aug-14,2641.95,2664.00,2670.00,2635.00,29.39K,-0.94%,,
5-Aug-14,2667.05,2653.00,2674.90,2631.10,40.22K,0.68%,,
4-Aug-14,2649.10,2597.00,2665.00,2573.00,48.90K,2.40%,,
1-Aug-14,2587.00,2504.10,2625.00,2504.00,121.86K,2.48%,,
31-Jul-14,2524.50,2572.00,2589.00,2513.00,109.85K,-1.07%,,
30-Jul-14,2551.90,2506.05,2559.10,2485.00,26.89K,1.90%,,
28-Jul-14,2504.40,2525.00,2525.00,2494.00,18.36K,-0.09%,,
25-Jul-14,2506.60,2512.70,2536.85,2497.00,24.45K,0.28%,,
24-Jul-14,2499.65,2496.00,2510.00,2487.35,18.22K,0.42%,,
23-Jul-14,2489.10,2529.00,2529.00,2480.00,17.93K,-0.94%,,
22-Jul-14,2512.80,2540.50,2560.00,2495.00,28.01K,-1.00%,,
21-Jul-14,2538.30,2530.00,2572.00,2527.25,24.28K,0.57%,,
18-Jul-14,2524.00,2550.00,2550.00,2503.15,38.92K,-1.44%,,
17-Jul-14,2560.75,2578.00,2589.90,2530.80,25.57K,-0.64%,,
16-Jul-14,2577.30,2523.00,2587.10,2502.50,32.74K,2.24%,,
15-Jul-14,2520.85,2513.30,2549.50,2508.00,23.51K,0.40%,,
14-Jul-14,2510.85,2510.00,2525.00,2494.00,17.24K,0.23%,,
11-Jul-14,2505.20,2534.95,2561.00,2475.00,38.11K,-1.10%,,
10-Jul-14,2533.05,2525.00,2625.75,2491.00,49.94K,0.52%,,
9-Jul-14,2519.95,2592.00,2604.55,2493.20,58.04K,-2.70%,,
8-Jul-14,2590.00,2659.90,2659.90,2579.00,42.08K,-1.90%,,
7-Jul-14,2640.25,2648.00,2661.65,2619.55,43.10K,-0.10%,,
4-Jul-14,2642.80,2640.00,2654.60,2615.55,43.99K,0.49%,,
3-Jul-14,2629.85,2645.00,2645.90,2623.50,14.40K,-0.50%,,
2-Jul-14,2642.95,2600.00,2663.00,2570.00,97.63K,2.25%,,
1-Jul-14,2584.85,2454.00,2603.25,2445.50,182.34K,6.01%,,
30-Jun-14,2438.35,2450.00,2468.00,2425.00,26.53K,-0.47%,,
27-Jun-14,2449.85,2485.00,2485.00,2430.00,24.59K,-1.52%,,
26-Jun-14,2487.65,2486.00,2498.00,2440.60,50.13K,0.41%,,
25-Jun-14,2477.40,2416.00,2517.00,2390.25,48.90K,2.56%,,
24-Jun-14,2415.65,2381.00,2432.05,2381.00,18.59K,1.51%,,
23-Jun-14,2379.65,2375.00,2389.35,2355.05,23.94K,0.36%,,
20-Jun-14,2371.10,2376.00,2396.00,2363.75,19.72K,-0.31%,,
19-Jun-14,2378.50,2450.00,2450.25,2356.05,39.59K,-2.48%,,
18-Jun-14,2439.10,2415.00,2460.00,2401.75,49.70K,0.88%,,
17-Jun-14,2417.90,2392.90,2421.00,2380.10,41.57K,1.72%,,
16-Jun-14,2376.90,2407.85,2407.85,2362.15,31.17K,-1.13%,,
13-Jun-14,2404.00,2489.00,2495.00,2391.75,48.23K,-3.03%,,
12-Jun-14,2479.15,2430.10,2494.80,2409.00,30.01K,1.33%,,
11-Jun-14,2446.60,2460.00,2482.55,2430.10,37.50K,-0.78%,,
10-Jun-14,2465.80,2460.00,2481.90,2414.35,77.93K,1.27%,,
9-Jun-14,2434.80,2415.00,2449.40,2388.35,50.31K,1.73%,,
6-Jun-14,2393.30,2387.50,2412.30,2382.05,34.72K,0.56%,,
5-Jun-14,2379.90,2401.00,2426.00,2370.00,99.91K,0.28%,,
4-Jun-14,2373.20,2348.00,2392.00,2336.15,57.44K,1.30%,,
3-Jun-14,2342.85,2339.00,2357.80,2312.00,37.76K,0.69%,,
2-Jun-14,2326.85,2280.10,2339.00,2272.45,28.14K,2.53%,,
30-May-14,2269.50,2311.00,2337.95,2255.00,33.34K,-1.59%,,
29-May-14,2306.10,2304.10,2335.95,2255.85,35.81K,-0.23%,,
28-May-14,2311.45,2299.00,2360.00,2284.15,63.52K,0.24%,,
27-May-14,2305.85,2346.00,2367.95,2290.00,37.67K,-1.47%,,
26-May-14,2340.35,2401.00,2505.30,2305.30,98.86K,-1.87%,,
23-May-14,2384.85,2282.00,2400.70,2266.00,55.20K,5.32%,,
22-May-14,2264.45,2202.00,2288.20,2202.00,96.20K,4.44%,,
21-May-14,2168.25,2201.15,2210.00,2156.50,45.96K,-1.15%,,
20-May-14,2193.50,2216.00,2235.70,2185.00,26.42K,-0.94%,,
19-May-14,2214.25,2177.00,2245.65,2177.00,41.62K,2.78%,,
16-May-14,2154.45,2131.00,2315.00,2131.00,96.79K,1.76%,,
15-May-14,2117.15,2080.00,2124.00,2078.40,35.11K,1.47%,,
14-May-14,2086.55,2095.20,2116.90,2061.00,32.23K,-0.41%,,
13-May-14,2095.20,2076.00,2118.00,2045.25,63.94K,2.14%,,
12-May-14,2051.40,1970.00,2064.70,1964.20,84.84K,3.99%,,
9-May-14,1972.60,1895.00,1981.55,1888.00,49.40K,4.13%,,
8-May-14,1894.40,1871.00,1900.00,1871.00,13.34K,0.67%,,
7-May-14,1881.75,1903.00,1907.00,1876.75,17.93K,-1.46%,,
6-May-14,1909.60,1900.00,1915.85,1884.30,18.65K,0.52%,,
5-May-14,1899.65,1885.00,1916.80,1867.00,22.95K,0.75%,,
2-May-14,1885.50,1890.00,1907.60,1881.10,51.69K,-1.69%,,
30-Apr-14,1918.00,1910.00,1939.90,1910.00,19.89K,0.09%,,
29-Apr-14,1916.35,1950.00,1959.60,1910.00,24.39K,-1.85%,,
28-Apr-14,1952.40,1950.00,1965.00,1939.20,29.24K,-0.19%,,
25-Apr-14,1956.05,1999.90,1999.90,1918.50,134.77K,-1.35%,,
23-Apr-14,1982.75,1980.00,1994.00,1970.00,25.67K,0.43%,,
22-Apr-14,1974.25,1999.00,2007.60,1967.00,38.10K,-0.71%,,
21-Apr-14,1988.35,1955.00,1999.30,1955.00,31.91K,2.16%,,
17-Apr-14,1946.30,1927.95,1954.00,1927.95,17.70K,0.59%,,
16-Apr-14,1934.90,1928.00,1963.00,1928.00,30.22K,0.66%,,
15-Apr-14,1922.30,1929.70,1948.00,1906.05,25.07K,-0.59%,,
11-Apr-14,1933.75,1955.00,1955.00,1923.50,42.33K,-1.30%,,
10-Apr-14,1959.20,1925.00,1969.00,1918.00,130.55K,1.34%,,
9-Apr-14,1933.25,1899.00,1940.00,1877.00,78.28K,1.54%,,
7-Apr-14,1903.95,1903.95,1935.00,1873.00,20.58K,-1.20%,,
4-Apr-14,1927.15,1949.40,1957.00,1918.10,20.65K,-0.58%,,
3-Apr-14,1938.35,1925.00,1962.95,1925.00,27.50K,0.25%,,
2-Apr-14,1933.45,1945.00,1949.00,1923.85,29.14K,0.12%,,
1-Apr-14,1931.15,1970.55,1979.55,1923.00,85.51K,-2.04%,,
31-Mar-14,1971.40,1933.00,1976.00,1924.10,188.51K,2.04%,,
28-Mar-14,1932.00,1923.00,1956.00,1915.00,49.66K,-0.17%,,
27-Mar-14,1935.20,1934.00,1967.60,1921.55,54.53K,-0.12%,,
26-Mar-14,1937.55,1910.00,1948.95,1910.00,171.38K,1.81%,,
25-Mar-14,1903.10,1883.80,1914.00,1875.30,46.28K,0.93%,,
24-Mar-14,1885.60,1879.00,1902.75,1871.10,47.15K,0.72%,,
22-Mar-14,1872.10,1872.00,1879.50,1867.00,4.75K,0.23%,,
21-Mar-14,1867.75,1857.00,1878.00,1857.00,34.30K,0.54%,,
20-Mar-14,1857.65,1871.00,1875.00,1847.95,51.53K,-0.69%,,
19-Mar-14,1870.50,1866.00,1887.10,1850.30,95.88K,0.09%,,
18-Mar-14,1868.85,1875.30,1899.90,1850.85,263.07K,7.58%,,
14-Mar-14,1737.10,1723.00,1755.00,1712.00,58.93K,-0.55%,,
13-Mar-14,1746.70,1759.00,1789.90,1734.00,77.25K,-1.01%,,
12-Mar-14,1764.60,1732.00,1790.00,1680.00,212.12K,0.50%,,
11-Mar-14,1755.90,1800.90,1812.00,1745.05,103.18K,-2.50%,,
10-Mar-14,1800.90,1730.55,1817.20,1717.00,111.68K,3.74%,,
7-Mar-14,1735.90,1656.00,1747.55,1642.45,106.57K,5.21%,,
6-Mar-14,1649.90,1627.00,1657.00,1618.75,62.53K,1.70%,,
5-Mar-14,1622.40,1610.00,1634.85,1590.00,86.24K,1.51%,,
4-Mar-14,1598.30,1575.50,1604.45,1551.00,90.55K,1.05%,,
3-Mar-14,1581.75,1587.00,1616.55,1577.40,100.03K,-0.29%,,
28-Feb-14,1586.30,1665.00,1665.00,1573.00,274.23K,-4.54%,,
26-Feb-14,1661.70,1672.00,1682.00,1650.95,153.08K,-0.85%,,
25-Feb-14,1675.95,1683.00,1693.00,1671.00,24.72K,-0.44%,,
24-Feb-14,1683.40,1671.10,1693.90,1646.65,39.35K,0.52%,,
21-Feb-14,1674.65,1689.50,1702.00,1672.25,49.08K,-0.52%,,
20-Feb-14,1683.35,1702.00,1705.25,1675.70,191.49K,-0.90%,,
19-Feb-14,1698.60,1708.95,1721.70,1692.05,29.85K,-0.61%,,
18-Feb-14,1708.95,1673.00,1733.90,1666.00,81.84K,2.57%,,
17-Feb-14,1666.10,1649.00,1672.80,1638.50,56.66K,1.38%,,
14-Feb-14,1643.35,1639.00,1653.40,1615.90,32.82K,0.45%,,
13-Feb-14,1636.05,1652.00,1659.00,1632.00,193.08K,-0.67%,,
12-Feb-14,1647.05,1680.00,1686.35,1643.00,40.44K,-1.67%,,
11-Feb-14,1675.10,1690.00,1694.00,1663.00,20.49K,-0.82%,,
10-Feb-14,1688.95,1673.70,1700.85,1666.00,39.23K,1.41%,,
7-Feb-14,1665.40,1655.00,1671.00,1648.50,54.60K,1.57%,,
6-Feb-14,1639.60,1612.00,1644.95,1594.00,74.37K,2.05%,,
5-Feb-14,1606.70,1618.10,1621.35,1603.00,36.04K,-0.84%,,
4-Feb-14,1620.35,1615.00,1629.90,1591.50,39.69K,-0.02%,,
3-Feb-14,1620.70,1635.35,1659.00,1611.65,91.35K,-0.90%,,
31-Jan-14,1635.35,1639.00,1651.70,1621.50,44.13K,-0.16%,,
30-Jan-14,1638.00,1668.00,1674.50,1630.55,103.36K,-2.17%,,
29-Jan-14,1674.35,1606.00,1697.25,1606.00,525.47K,7.11%,,
28-Jan-14,1563.20,1728.00,1750.10,1541.25,822.37K,-8.12%,,
27-Jan-14,1701.35,1765.00,1765.00,1689.50,52.75K,-4.02%,,
24-Jan-14,1772.55,1791.00,1805.00,1767.50,48.04K,-1.25%,,
23-Jan-14,1795.00,1799.00,1818.00,1790.00,36.16K,-0.57%,,
22-Jan-14,1805.30,1806.00,1818.00,1795.00,31.16K,0.12%,,
21-Jan-14,1803.05,1780.00,1811.00,1780.00,36.76K,1.40%,,
20-Jan-14,1778.15,1775.00,1796.50,1767.00,44.01K,0.06%,,
17-Jan-14,1777.15,1790.00,1808.35,1767.00,38.66K,-0.57%,,
16-Jan-14,1787.35,1809.00,1810.00,1780.10,45.88K,-0.68%,,
15-Jan-14,1799.55,1778.00,1806.00,1762.00,66.82K,1.41%,,
14-Jan-14,1774.60,1783.00,1789.05,1760.25,27.08K,-0.46%,,
13-Jan-14,1782.80,1802.00,1814.00,1764.70,49.90K,-0.66%,,
10-Jan-14,1794.70,1813.10,1816.00,1787.10,63.33K,-1.00%,,
9-Jan-14,1812.80,1860.00,1864.00,1801.90,95.69K,-1.43%,,
8-Jan-14,1839.15,1841.50,1859.75,1827.60,183.48K,-0.40%,,
7-Jan-14,1846.50,1836.00,1854.70,1819.60,188.59K,2.18%,,
6-Jan-14,1807.15,1801.05,1818.40,1793.85,68.06K,0.48%,,
3-Jan-14,1798.55,1769.00,1810.00,1752.00,122.49K,1.65%,,
2-Jan-14,1769.40,1763.00,1814.00,1762.00,108.13K,0.34%,,
1-Jan-14,1763.35,1764.10,1777.90,1758.00,23.85K,0.02%,,
31-Dec-13,1763.00,1775.00,1784.00,1758.30,31.17K,-0.78%,,
30-Dec-13,1776.85,1776.00,1793.90,1768.60,49.54K,0.08%,,
27-Dec-13,1775.40,1781.25,1800.00,1765.20,58.12K,-0.90%,,
26-Dec-13,1791.60,1790.00,1804.00,1780.50,31.33K,0.04%,,
24-Dec-13,1790.85,1804.00,1804.00,1775.45,39.72K,-0.73%,,
23-Dec-13,1804.05,1812.00,1819.90,1799.00,66.83K,-0.33%,,
20-Dec-13,1809.95,1781.10,1829.90,1774.10,125.45K,1.64%,,
19-Dec-13,1780.70,1732.00,1796.45,1725.00,261.31K,2.97%,,
18-Dec-13,1729.40,1702.00,1739.00,1695.50,112.24K,1.62%,,
17-Dec-13,1701.85,1701.35,1731.90,1695.10,40.15K,0.17%,,
16-Dec-13,1699.00,1693.00,1711.90,1676.00,44.39K,0.44%,,
13-Dec-13,1691.60,1710.00,1721.00,1685.00,39.25K,-1.54%,,
12-Dec-13,1718.00,1738.00,1747.95,1713.15,27.40K,-1.94%,,
11-Dec-13,1751.90,1748.00,1775.10,1735.00,120.25K,0.10%,,
10-Dec-13,1750.20,1760.20,1777.80,1747.05,66.84K,-0.75%,,
9-Dec-13,1763.45,1725.00,1768.00,1709.10,195.23K,3.85%,,
6-Dec-13,1698.10,1704.00,1713.00,1687.75,80.07K,-0.20%,,
5-Dec-13,1701.45,1660.00,1708.00,1648.00,168.79K,3.67%,,
4-Dec-13,1641.25,1658.00,1668.00,1636.00,25.45K,-1.35%,,
3-Dec-13,1663.70,1660.00,1686.35,1652.00,51.43K,0.14%,,
2-Dec-13,1661.35,1671.00,1682.00,1656.80,46.11K,-0.96%,,
29-Nov-13,1677.40,1669.25,1691.40,1668.65,49.65K,0.87%,,
28-Nov-13,1663.00,1665.00,1674.70,1647.80,108.34K,0.31%,,
27-Nov-13,1657.80,1663.00,1668.70,1642.00,47.14K,-0.31%,,
26-Nov-13,1663.00,1680.00,1687.00,1654.15,22.20K,-1.00%,,
25-Nov-13,1679.75,1653.00,1689.00,1650.00,69.90K,2.43%,,
22-Nov-13,1639.85,1661.00,1669.90,1633.00,106.86K,-0.47%,,
21-Nov-13,1647.60,1649.50,1668.00,1639.00,41.93K,-0.19%,,
20-Nov-13,1650.75,1685.10,1700.00,1643.60,63.21K,-1.91%,,
19-Nov-13,1682.95,1630.00,1691.75,1627.95,260.93K,3.28%,,
18-Nov-13,1629.55,1626.00,1635.40,1613.85,87.32K,1.31%,,
14-Nov-13,1608.50,1590.00,1623.85,1590.00,81.74K,1.84%,,
13-Nov-13,1579.45,1585.00,1593.70,1574.00,61.28K,-0.36%,,
12-Nov-13,1585.20,1586.00,1621.90,1580.00,78.67K,-0.03%,,
11-Nov-13,1585.70,1575.00,1602.40,1561.90,42.50K,0.49%,,
8-Nov-13,1577.90,1614.90,1614.90,1557.70,56.51K,-2.17%,,
7-Nov-13,1612.90,1621.00,1645.80,1603.80,71.81K,-0.19%,,
6-Nov-13,1616.00,1622.00,1644.25,1612.15,34.38K,-0.53%,,
5-Nov-13,1624.60,1645.00,1645.00,1619.00,23.09K,-1.53%,,
3-Nov-13,1649.80,1635.00,1657.35,1635.00,13.05K,0.86%,,
1-Nov-13,1635.80,1630.00,1656.00,1627.60,55.14K,0.13%,,
31-Oct-13,1633.70,1630.00,1645.45,1617.65,62.14K,-0.03%,,
30-Oct-13,1634.25,1646.00,1658.95,1625.20,110.92K,-0.16%,,
29-Oct-13,1636.90,1590.00,1647.40,1565.00,529.36K,8.19%,,
28-Oct-13,1513.00,1510.00,1529.20,1504.80,80.54K,0.41%,,
25-Oct-13,1506.75,1514.00,1531.00,1488.60,40.44K,-0.57%,,
24-Oct-13,1515.45,1532.00,1548.90,1499.00,47.27K,-0.82%,,
23-Oct-13,1527.95,1511.15,1544.40,1484.20,108.30K,1.08%,,
22-Oct-13,1511.65,1529.10,1537.00,1504.70,48.72K,-0.33%,,
21-Oct-13,1516.60,1470.00,1540.20,1470.00,80.39K,3.20%,,
18-Oct-13,1469.60,1429.00,1473.35,1411.00,67.69K,2.80%,,
17-Oct-13,1429.55,1446.00,1450.10,1420.10,29.66K,-0.62%,,
15-Oct-13,1438.50,1449.00,1473.55,1433.00,51.06K,-0.46%,,
14-Oct-13,1445.15,1463.20,1478.00,1440.00,36.74K,-1.29%,,
11-Oct-13,1464.05,1430.00,1469.30,1414.00,73.41K,3.01%,,
10-Oct-13,1421.30,1404.00,1425.00,1400.05,58.12K,1.64%,,
9-Oct-13,1398.35,1402.00,1405.00,1387.70,41.59K,-0.64%,,
8-Oct-13,1407.35,1416.00,1422.00,1403.00,42.91K,0.04%,,
7-Oct-13,1406.85,1427.00,1434.00,1400.00,60.15K,-1.46%,,
4-Oct-13,1427.65,1411.00,1432.95,1407.30,81.35K,1.10%,,
3-Oct-13,1412.15,1390.00,1419.00,1377.85,95.98K,2.33%,,
1-Oct-13,1380.00,1365.00,1409.70,1363.60,126.03K,1.62%,,
30-Sep-13,1357.95,1368.00,1368.00,1341.80,27.94K,-0.72%,,
27-Sep-13,1367.80,1391.00,1406.70,1363.00,69.02K,-1.30%,,
26-Sep-13,1385.80,1405.35,1423.90,1380.15,65.69K,-0.50%,,
25-Sep-13,1392.70,1410.70,1422.95,1377.00,39.58K,-1.28%,,
24-Sep-13,1410.70,1398.70,1440.70,1390.00,46.72K,0.62%,,
23-Sep-13,1402.05,1459.00,1459.00,1388.10,49.82K,-4.37%,,
20-Sep-13,1466.05,1479.75,1480.00,1401.25,77.67K,-1.13%,,
19-Sep-13,1482.80,1415.00,1502.70,1415.00,70.86K,6.07%,,
18-Sep-13,1397.95,1377.05,1400.00,1377.00,65.79K,1.61%,,
17-Sep-13,1375.85,1369.00,1388.00,1360.00,44.30K,1.21%,,
16-Sep-13,1359.40,1330.00,1379.80,1330.00,79.17K,2.94%,,
13-Sep-13,1320.60,1325.00,1335.70,1301.65,40.03K,0.08%,,
12-Sep-13,1319.55,1365.00,1374.50,1311.35,56.56K,-3.03%,,
11-Sep-13,1360.80,1338.00,1387.95,1338.00,104.42K,1.69%,,
10-Sep-13,1338.15,1301.00,1349.70,1301.00,67.88K,3.71%,,
6-Sep-13,1290.25,1311.00,1311.00,1278.00,42.47K,-0.66%,,
5-Sep-13,1298.80,1298.00,1312.00,1290.00,37.79K,1.65%,,
4-Sep-13,1277.75,1283.00,1299.00,1240.00,61.05K,0.36%,,
3-Sep-13,1273.20,1310.00,1319.00,1255.65,153.17K,-2.02%,,
2-Sep-13,1299.45,1244.00,1307.50,1234.00,72.16K,4.45%,,
30-Aug-13,1244.05,1251.70,1251.70,1226.00,93.78K,-0.77%,,
29-Aug-13,1253.70,1241.00,1264.30,1226.10,63.51K,1.45%,,
28-Aug-13,1235.80,1253.00,1253.00,1217.00,96.11K,-1.82%,,
27-Aug-13,1258.75,1307.00,1307.65,1240.00,84.49K,-3.80%,,
26-Aug-13,1308.45,1302.00,1316.85,1294.85,37.72K,1.01%,,
23-Aug-13,1295.35,1299.00,1324.35,1267.00,56.09K,0.46%,,
22-Aug-13,1289.45,1284.00,1303.00,1234.00,94.09K,0.34%,,
21-Aug-13,1285.10,1312.00,1323.00,1275.05,81.82K,-1.03%,,
20-Aug-13,1298.45,1298.80,1306.70,1270.10,142.48K,-0.81%,,
19-Aug-13,1309.05,1320.00,1335.00,1301.00,37.32K,-1.18%,,
16-Aug-13,1324.70,1391.00,1394.90,1318.00,75.14K,-4.84%,,
14-Aug-13,1392.10,1400.00,1423.90,1385.10,38.02K,-0.39%,,
13-Aug-13,1397.50,1370.00,1411.70,1365.30,33.32K,1.35%,,
12-Aug-13,1378.85,1391.00,1407.90,1370.00,41.11K,-0.52%,,
8-Aug-13,1386.10,1334.25,1390.00,1333.00,74.35K,3.89%,,
7-Aug-13,1334.25,1350.00,1350.00,1298.10,55.07K,0.01%,,
6-Aug-13,1334.05,1343.00,1357.00,1310.05,25.63K,-0.81%,,
5-Aug-13,1345.00,1350.00,1361.00,1332.00,28.12K,0.58%,,
2-Aug-13,1337.30,1343.00,1363.10,1328.80,38.04K,-0.21%,,
1-Aug-13,1340.10,1332.00,1359.00,1321.00,87.34K,0.98%,,
31-Jul-13,1327.10,1340.00,1340.00,1292.10,36.06K,-1.14%,,
30-Jul-13,1342.45,1353.90,1363.30,1340.00,43.71K,-0.57%,,
29-Jul-13,1350.20,1390.00,1390.00,1337.00,53.52K,-1.81%,,
26-Jul-13,1375.05,1425.10,1433.80,1351.10,133.22K,-2.77%,,
25-Jul-13,1414.20,1421.00,1452.00,1402.30,286.79K,-0.12%,,
24-Jul-13,1415.85,1440.00,1442.35,1402.95,32.22K,-2.37%,,
23-Jul-13,1450.15,1452.00,1466.00,1442.10,44.54K,0.04%,,
22-Jul-13,1449.55,1450.00,1468.20,1444.00,74.46K,-0.05%,,
19-Jul-13,1450.30,1452.00,1461.00,1433.00,42.16K,0.26%,,
18-Jul-13,1446.55,1421.00,1459.35,1408.30,64.49K,1.70%,,
17-Jul-13,1422.40,1415.00,1433.25,1403.30,79.55K,0.79%,,
16-Jul-13,1411.25,1439.90,1439.90,1402.00,68.26K,-2.51%,,
15-Jul-13,1447.55,1453.25,1465.00,1435.10,49.38K,-0.35%,,
12-Jul-13,1452.70,1506.00,1506.00,1445.00,110.68K,-3.58%,,
11-Jul-13,1506.70,1549.00,1579.00,1499.00,64.87K,-2.43%,,
10-Jul-13,1544.25,1542.00,1550.00,1531.05,55.92K,0.07%,,
9-Jul-13,1543.20,1532.70,1548.60,1521.30,57.08K,-0.54%,,
8-Jul-13,1551.65,1570.00,1570.00,1531.25,41.31K,-0.18%,,
5-Jul-13,1554.50,1559.00,1573.50,1549.65,31.33K,-0.28%,,
4-Jul-13,1558.90,1569.15,1576.00,1533.10,40.16K,-0.14%,,
3-Jul-13,1561.05,1570.00,1580.00,1555.20,24.22K,-1.15%,,
2-Jul-13,1579.20,1599.70,1618.05,1570.10,65.42K,-1.62%,,
1-Jul-13,1605.25,1537.35,1624.00,1515.00,112.16K,4.37%,,
28-Jun-13,1538.00,1530.00,1547.00,1517.00,51.66K,1.08%,,
27-Jun-13,1521.60,1553.00,1566.75,1514.00,80.00K,-1.61%,,
26-Jun-13,1546.50,1547.00,1558.50,1515.55,77.19K,-0.09%,,
25-Jun-13,1547.90,1549.00,1562.05,1502.50,51.21K,0.24%,,
24-Jun-13,1544.25,1550.00,1572.75,1521.00,77.60K,-0.69%,,
21-Jun-13,1554.95,1505.00,1560.00,1505.00,56.35K,1.91%,,
20-Jun-13,1525.80,1529.00,1539.00,1495.00,59.94K,-1.19%,,
19-Jun-13,1544.20,1537.00,1549.00,1524.55,30.36K,0.39%,,
18-Jun-13,1538.25,1535.00,1546.00,1521.00,74.01K,0.17%,,
17-Jun-13,1535.60,1524.00,1551.35,1505.00,86.18K,1.36%,,
14-Jun-13,1515.05,1478.80,1524.00,1472.80,56.50K,4.09%,,
13-Jun-13,1455.50,1457.00,1462.50,1431.00,59.71K,-1.60%,,
12-Jun-13,1479.10,1489.70,1491.00,1462.10,56.41K,-0.80%,,
11-Jun-13,1491.05,1519.00,1521.00,1480.10,62.38K,-1.97%,,
10-Jun-13,1521.00,1570.20,1579.00,1510.10,50.83K,-2.18%,,
7-Jun-13,1554.85,1565.00,1583.30,1545.50,78.08K,-2.04%,,
6-Jun-13,1587.20,1555.60,1597.95,1550.75,69.90K,1.19%,,
5-Jun-13,1568.60,1551.90,1576.00,1534.00,75.20K,1.28%,,
4-Jun-13,1548.80,1560.00,1587.40,1541.00,45.78K,-1.33%,,
3-Jun-13,1569.60,1605.00,1605.00,1548.00,53.16K,-2.27%,,
31-May-13,1606.10,1639.10,1652.00,1598.35,41.33K,-1.93%,,
30-May-13,1637.65,1620.00,1645.90,1604.00,56.70K,0.23%,,
29-May-13,1633.90,1654.85,1662.10,1621.00,39.61K,-1.27%,,
28-May-13,1654.85,1662.90,1669.05,1650.50,81.85K,0.35%,,
27-May-13,1649.05,1675.00,1675.00,1627.00,80.27K,-1.09%,,
24-May-13,1667.30,1649.00,1682.00,1601.05,103.06K,1.23%,,
23-May-13,1647.00,1689.70,1690.00,1587.00,149.78K,-2.39%,,
22-May-13,1687.40,1707.00,1715.10,1682.00,73.99K,-0.65%,,
21-May-13,1698.45,1743.00,1743.00,1692.50,85.33K,-2.49%,,
20-May-13,1741.85,1711.00,1773.45,1711.00,91.47K,1.90%,,
17-May-13,1709.40,1734.00,1740.00,1701.30,38.61K,-1.00%,,
16-May-13,1726.60,1737.00,1748.20,1709.00,51.00K,-0.71%,,
