"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 04, 2012","110.15","111.85","112.50","106.80","15.54M","-1.87%"
"Feb 26, 2012","112.25","115.00","115.00","110.75","19.48M","-1.79%"
"Feb 19, 2012","114.30","111.55","115.20","109.60","23.50M","2.33%"
"Feb 12, 2012","111.70","106.35","113.50","106.35","27.95M","4.05%"
"Feb 05, 2012","107.35","107.70","110.75","106.00","26.30M","0.37%"
"Jan 29, 2012","106.95","102.00","108.30","101.25","27.45M","3.68%"
"Jan 22, 2012","103.15","102.00","104.95","99.55","29.11M","1.68%"
"Jan 15, 2012","101.45","100.80","102.20","98.30","20.69M","-0.49%"
"Jan 08, 2012","101.95","99.90","103.30","99.10","11.21M","2.21%"
"Jan 01, 2012","99.75","99.65","102.30","98.55","12.21M","-0.35%"
"Dec 25, 2011","100.10","100.60","101.10","97.15","7.79M","-1.14%"
"Dec 18, 2011","101.25","96.60","101.95","96.25","16.01M","3.21%"
"Dec 11, 2011","98.10","99.00","101.30","94.90","24.46M","-0.46%"
"Dec 04, 2011","98.55","102.20","104.55","97.10","10.71M","-4.69%"
"Nov 27, 2011","103.40","97.10","104.00","95.00","19.33M","7.26%"
"Nov 20, 2011","96.40","99.50","101.00","94.15","19.26M","-4.51%"
"Nov 13, 2011","100.95","105.80","107.00","98.35","15.66M","-4.27%"
"Nov 06, 2011","105.45","103.85","105.75","103.00","6.76M","1.54%"
"Oct 30, 2011","103.85","105.00","105.60","102.40","7.82M","-1.10%"
"Oct 23, 2011","105.00","100.25","108.00","100.10","11.41M","6.06%"
"Oct 16, 2011","99.00","98.80","100.50","97.00","7.76M","0.10%"
"Oct 09, 2011","98.90","96.60","100.05","96.60","15.10M","1.70%"
"Oct 02, 2011","97.25","97.95","98.85","95.50","10.24M","-1.22%"
"Sep 25, 2011","98.45","96.05","99.10","94.55","13.48M","2.50%"
"Sep 18, 2011","96.05","98.40","100.25","94.70","9.96M","-3.61%"
"Sep 11, 2011","99.65","95.05","100.25","93.50","16.14M","3.69%"
"Sep 04, 2011","96.10","99.15","99.50","94.25","26.79M","-3.27%"
"Aug 28, 2011","99.35","97.20","105.00","97.00","10.31M","1.95%"
"Aug 21, 2011","97.45","101.00","104.40","96.60","20.15M","-3.56%"
"Aug 14, 2011","101.05","104.05","104.90","99.55","12.39M","-2.46%"
"Aug 07, 2011","103.60","98.55","104.60","98.40","21.82M","1.27%"
"Jul 31, 2011","102.30","105.10","108.70","100.15","22.35M","-2.66%"
"Jul 24, 2011","105.10","109.40","109.85","102.35","24.80M","-4.06%"
"Jul 17, 2011","109.55","110.45","110.90","107.15","8.78M","-0.63%"
"Jul 10, 2011","110.25","108.55","112.20","106.30","15.94M","0.96%"
"Jul 03, 2011","109.20","110.35","111.40","108.00","21.22M","-0.95%"
"Jun 26, 2011","110.25","102.25","111.50","102.25","62.71M","6.37%"
"Jun 19, 2011","103.65","102.05","104.15","99.05","13.02M","0.93%"
"Jun 12, 2011","102.70","101.00","104.00","100.55","8.35M","1.48%"
"Jun 05, 2011","101.20","100.80","101.85","99.70","22.64M","0.20%"
"May 29, 2011","101.00","98.00","101.90","97.15","15.49M","3.43%"
"May 22, 2011","97.65","100.30","101.40","95.00","15.05M","-3.32%"
"May 15, 2011","101.00","101.60","102.90","98.35","7.03M","-0.35%"
"May 08, 2011","101.35","103.15","104.50","101.05","8.70M","-1.70%"
"May 01, 2011","103.10","104.00","106.80","100.80","12.24M","-1.39%"
"Apr 24, 2011","104.55","104.00","105.50","103.10","9.90M","-0.05%"
"Apr 17, 2011","104.60","105.00","106.15","103.00","7.65M","-0.43%"
"Apr 10, 2011","105.05","104.05","105.80","103.05","6.31M","0.14%"
"Apr 03, 2011","104.90","104.20","107.25","103.60","18.20M","0.05%"
"Mar 27, 2011","104.85","98.05","105.50","97.90","35.49M","6.83%"
"Mar 20, 2011","98.15","97.80","98.40","96.80","16.35M","0.20%"
"Mar 13, 2011","97.95","97.65","99.10","97.05","15.49M","-0.10%"
"Mar 06, 2011","98.05","98.90","98.90","95.70","17.57M","-0.96%"
"Feb 27, 2011","99.00","100.30","104.40","97.70","94.58M","-0.20%"
"Feb 20, 2011","99.20","97.05","100.25","96.45","50.71M","1.12%"
"Feb 13, 2011","98.10","96.55","99.25","96.05","16.63M","1.76%"
"Feb 06, 2011","96.40","97.35","99.00","94.75","36.02M","-0.92%"
"Jan 30, 2011","97.30","95.85","100.20","94.35","26.82M","0.78%"
"Jan 23, 2011","96.55","98.15","99.50","93.15","28.03M","-2.33%"
"Jan 16, 2011","98.85","96.50","99.00","95.65","23.80M","1.28%"
"Jan 09, 2011","97.60","97.80","99.15","95.20","25.29M","-0.26%"
"Jan 02, 2011","97.85","98.45","99.90","97.15","30.83M","-0.46%"
"Dec 26, 2010","98.30","97.50","98.50","94.65","37.15M","0.56%"
"Dec 19, 2010","97.75","95.75","98.30","95.50","26.27M","1.72%"
"Dec 12, 2010","96.10","96.10","98.50","95.35","22.71M","0.00%"
"Dec 05, 2010","96.10","100.00","100.30","94.60","55.87M","-3.71%"
"Nov 28, 2010","99.80","95.75","100.35","91.80","164.81M","3.47%"
"Nov 21, 2010","96.45","101.00","101.90","93.30","270.25M","-5.35%"
"Nov 14, 2010","101.90","100.00","103.25","99.45","21.08M","2.36%"
"Nov 07, 2010","99.55","97.25","105.25","96.30","57.65M","-2.45%"
